DietMatchesRecipe,AuthorId,RecipeId
True,546022E,28148
True,546022E,103158
True,546022E,154400
False,546022E,102978
False,546022E,84819
False,546022E,113192
True,546022E,84396
False,546022E,151125
True,546022E,68955
False,546022E,117370
False,546022E,57228
False,546022E,85858
True,546022E,89765
False,546022E,98325
False,546022E,134212
True,546035D,80156
True,546056E,110506
True,546056E,43852
False,546167B,357927
True,54623A,286575
True,546246E,254305
False,546287B,114063
False,546402A,117370
False,546403B,148447
True,54666B,63828
False,54670D,75996
False,54670D,108407
True,546891D,72091
False,546891D,14499
False,546979C,31901
False,546979C,4957
False,546979C,314890
True,546992D,90628
True,547092D,353692
False,547154D,131018
False,54718B,60398
True,547234D,43332
True,547279D,401798
True,547380E,296238
False,547402D,12521
True,54740C,374369
True,547431D,97496
True,547437A,11763
False,547579C,22747
True,547623C,12166
True,547732C,44953
False,547811C,153214
True,54802B,244423
False,548164E,12458
False,548164E,131018
False,548164E,13949
True,548164E,257276
False,54830A,390379
False,54830A,173422
False,54830A,172618
False,54830A,303178
False,54830A,138983
False,54830A,163297
True,54830A,70226
True,54830A,252977
True,54830A,3745
True,54830A,20431
True,54830A,276314
True,54830A,19239
True,548324E,89105
True,548358C,89207
False,54849D,137213
True,5488682B,219033
False,548963B,27520
True,548988A,8794
True,5490017C,154540
True,5490017C,258413
True,549246D,38298
False,549256B,2886
False,54939B,62280
False,54939B,22421
True,54939B,10733
True,54939B,389767
True,549519B,173712
False,549696D,25885
False,549696D,82486
False,549736D,87133
True,549736D,112015
False,549736D,18492
True,549736D,41336
True,549801C,480112
True,549802C,304633
True,549802C,49461
True,549802C,301513
True,549802C,396291
True,549897D,57299
True,55000D,210910
True,550020C,207187
True,550191E,223525
True,55020C,180306
True,550337D,278370
True,55039A,52272
True,5503C,51405
True,55049C,68406
False,550646E,422599
False,550646E,392763
False,550646E,384926
True,550646E,416171
True,550646E,393839
False,550646E,387003
True,550646E,322625
True,550646E,40801
False,550646E,15709
True,550646E,394981
False,550646E,342260
True,550646E,406018
False,550646E,140900
False,550646E,419115
False,550646E,402305
False,550646E,294536
True,550646E,340733
False,550646E,395556
False,550646E,422437
False,550646E,394303
True,550646E,393490
True,550646E,220674
False,550646E,386503
False,550646E,287295
True,550646E,387476
True,550646E,385911
False,550646E,425569
False,550646E,415862
True,550646E,429171
False,550646E,392016
True,550646E,310544
False,550646E,243104
False,550646E,390619
True,550646E,295279
True,550646E,415598
False,550646E,453970
True,550646E,268205
True,550646E,421538
True,550646E,319383
False,550646E,390312
False,550646E,394213
True,550646E,422462
True,550646E,395326
False,550646E,371646
False,550646E,399265
True,550646E,421967
False,550646E,107104
False,550646E,390069
False,550646E,408752
True,550646E,357951
False,550646E,414222
True,550646E,417781
True,550646E,390212
False,550646E,390570
True,550646E,387383
True,550646E,373146
False,550646E,389834
True,550646E,186615
True,550646E,243316
True,5507105B,172268
True,550727D,53935
True,550833C,474518
True,550989C,74980
False,550989C,54257
True,550989C,74273
True,550989C,84957
True,550993C,420398
False,551112D,80728
False,551112D,98724
False,5511421C,283936
False,55122E,189150
True,551267C,51795
False,55128D,2886
True,551329E,289354
False,55132C,20960
False,551342A,257730
True,551344C,40208
True,55139E,90771
False,551418A,108231
False,551418A,73362
False,551418A,4218
False,551418A,54257
True,55151C,411644
False,551567E,313310
False,551608D,155186
False,551814C,58122
False,5518243A,11816
True,5518243A,128596
False,5518243A,22539
True,5518243A,76191
False,5518243A,65121
False,5518243A,13949
False,5518243A,67426
False,5518243A,2498
True,551858B,57147
True,551946D,39087
True,551976A,24930
False,551976A,203416
False,551976A,26017
True,551976A,84098
False,552032E,48532
False,552055C,101651
True,552055C,46305
False,552055C,164898
False,552055C,183020
True,552055C,30954
True,552055C,99821
False,552055C,59462
False,552055C,93223
True,552055C,76294
True,552055C,122401
True,552055C,28183
True,552055C,126596
True,552055C,50589
True,552088D,8497
True,55221B,146012
False,55221B,172772
True,55221B,81790
False,55221B,149952
True,55221B,206594
True,55221B,11463
False,55221B,110505
False,55221B,36623
False,552283A,141031
False,552283A,75568
True,552295E,66703
True,55241C,16584
False,552471A,138528
False,552482B,8634
True,552499B,87034
True,552499B,65768
False,552499B,43115
False,552499B,121498
True,552574B,418682
False,552574B,167222
False,552574B,315265
True,552581D,5122
True,552613C,15336
False,552669B,242638
False,552697A,25690
True,552975E,444946
False,552985E,18774
False,552985E,127950
True,553010D,43143
True,553045C,62286
True,553241B,214590
True,553519A,39394
True,553519A,137725
True,553519A,174328
True,553578D,40173
True,553578D,147796
True,553578D,49232
True,553674B,211710
False,553680C,72698
True,553944B,397515
True,553948A,196276
True,55406E,89204
True,554137A,58047
True,55421D,239829
False,554271B,27130
True,554363A,589
False,554503D,104171
True,554784A,9054
True,554901B,65641
True,554901B,241452
True,554901B,73438
True,554922A,95222
True,55495D,150237
True,555028C,169363
True,55514C,220311
True,555276A,324237
False,555276A,41489
True,555276A,183806
True,555319D,104944
False,555366D,67197
False,555490E,86307
False,555490E,216140
True,555490E,136834
True,555490E,59391
False,555490E,134316
True,555490E,165
True,55562B,33921
True,555660E,486496
False,555778B,43740
False,555787C,153944
False,556026B,81296
False,556026B,74262
False,556026B,144507
False,556026B,166565
False,556026B,357303
True,556113B,19006
True,556188D,159877
False,556264E,20624
True,556398D,26730
True,556409C,102731
True,55646E,104241
True,55646E,148217
False,55646E,132263
False,556470D,42322
False,556534A,54257
False,556640D,118995
False,556640D,29762
True,556664D,83464
True,556664D,111066
True,556702E,90674
False,556702E,143990
False,556702E,406611
False,556797A,50847
True,556797A,44163
False,556880C,301084
False,556891B,16705
False,556900C,25690
False,556925A,145444
True,556987E,349299
False,557358B,31792
False,557358B,74010
True,557564E,84696
False,55757C,192871
False,55757C,135660
False,55757C,41512
False,55757C,161209
False,55757C,61596
False,55757C,144626
False,55757C,58081
True,55757C,196364
False,55757C,122568
False,55757C,39337
True,55757C,26888
False,55757C,16592
True,55757C,235534
True,55757C,15411
False,55757C,134589
False,55757C,31516
False,55757C,218390
True,55757C,59548
True,557649A,184614
True,557666B,26110
True,55773D,103966
False,55773D,225456
False,55773D,105682
True,55773D,197215
True,557764B,247113
False,557764B,26168
True,55777E,157487
False,557801E,47453
True,55801E,311383
True,55802A,92855
True,558106D,76
True,558111A,123439
True,558143A,19583
True,558143A,1078
True,558143A,8599
False,558188D,3586
False,558201D,48635
False,558210C,33990
True,558210C,44793
False,558210C,53550
False,558210C,51715
True,558210C,44394
True,558315A,184401
True,558368B,521042
True,558368B,33777
False,558439A,222116
False,55850E,13554
True,55850E,298390
False,558565B,63785
False,55858E,43759
True,55863A,423914
False,558701C,247601
True,558793D,142524
True,558832E,349064
True,558869C,115110
True,558871B,97496
True,558985E,489053
True,558993A,258649
True,559049C,317021
True,559141D,41335
True,559144B,101476
False,559238A,4627
False,559290D,117342
True,559296E,267143
False,559414E,294196
True,55941D,117026
True,559517A,68955
True,559663C,26650
True,559663C,77691
True,559663C,116819
True,559677A,274423
True,55977E,475907
True,56001E,67480
True,560031D,60799
True,560031D,13328
True,56003B,35813
True,560189C,28785
True,560189C,171503
False,560189C,20235
True,560189C,229205
True,560189C,77953
False,560189C,78194
True,560272D,81494
True,560300A,94580
True,56042A,206184
False,56042A,323348
True,56056A,440784
True,56061E,71373
False,56075A,151899
True,560841A,131767
True,560916E,130781
True,560933A,16146
True,560975A,66648
True,561012A,9494
False,561026B,318398
False,561124D,60165
True,561124D,321713
False,561145A,20736
False,56127A,172560
True,561296D,83890
True,561326C,104086
False,561328B,42603
False,561348D,225215
False,561348D,23197
True,56137E,216114
False,561390B,117910
False,561390B,53524
False,561390B,136535
False,561390B,32844
True,561390B,119373
False,561390B,109131
False,561390B,161334
True,561390B,135053
True,561390B,37844
False,561390B,75031
False,561390B,90502
False,561390B,245944
False,561390B,149716
False,561390B,110961
True,561390B,134831
True,561409E,78807
False,561409E,75106
True,561409E,202891
False,561491D,63733
True,56169A,37044
True,561828C,29544
False,561828C,313643
False,561828C,38413
False,561828C,413920
False,561828C,75747
True,561828C,59336
False,561828C,77487
False,561828C,63742
False,561868E,92005
True,561991C,1356
True,56214B,185652
True,562282C,38137
True,562285C,106996
True,562285C,42416
True,562295D,195099
True,562304C,279082
True,562324E,283086
True,562415E,37336
False,562415E,27208
False,562430A,35391
True,562516B,494515
True,56251E,287666
True,562526E,74651
True,562526E,84427
False,562526E,16325
False,562526E,9061
True,562526E,187477
True,562526E,42697
True,562526E,37310
True,562526E,167202
True,562526E,146021
True,562526E,45246
True,562526E,10935
False,562526E,58246
False,562526E,189182
True,562526E,113542
False,562526E,13613
False,562526E,47817
True,562526E,102645
False,562526E,118072
False,562526E,204223
True,562526E,73866
True,562526E,88178
False,562526E,203261
False,562526E,163200
False,562526E,67015
True,562526E,9004
False,562526E,129598
False,562526E,156595
False,562526E,167
True,562526E,19724
False,562526E,62664
False,562526E,47515
True,562526E,34649
True,562526E,29932
False,562526E,34054
True,562526E,33944
True,562526E,81585
True,562526E,16009
False,562526E,113475
False,562526E,235402
True,562526E,38893
False,562526E,10217
True,562526E,103767
False,562526E,89725
True,562526E,57058
False,562526E,118030
True,562526E,158469
True,562526E,72567
False,562526E,46126
False,562526E,248984
True,562539D,147533
False,562658C,70080
False,562658C,31581
False,562658C,101547
False,562658C,347253
True,562742E,31226
False,562753B,377724
True,562815C,111565
False,562874C,184399
False,562881E,98318
False,563217A,59870
True,563254B,274712
False,56336E,131607
False,56389C,289703
False,563923A,58914
False,563923A,75630
True,563940B,52606
True,563994D,152511
False,564024C,46501
False,564024C,323259
True,5641192A,119178
True,5641192A,48635
False,564162A,335901
True,564248B,33671
False,564252B,55672
False,564252B,133624
True,564317D,155415
True,5643B,50719
True,564430D,95311
False,564469D,9272
True,564567C,55508
False,564567C,13630
True,564675B,106056
True,564774E,72157
True,564774E,45851
True,564774E,92612
False,564835A,72450
False,564901A,385459
True,564918E,84516
False,56492B,95032
True,565012B,43543
False,565012B,101514
False,565146A,2886
False,565155C,166578
False,565155C,160384
True,565203A,152948
True,565211D,22015
True,565275E,45980
True,565384E,25080
False,565387D,77430
False,565432B,71557
True,565432B,107800
True,565432B,87782
True,565765E,256115
True,56584E,322024
False,565956A,292563
True,565985B,109105
True,565985B,56242
False,565985B,110144
True,565985B,111187
False,565985B,135666
False,565985B,117943
True,565985B,30939
True,565985B,18955
False,565985B,122722
False,565985B,11514
False,565985B,135558
False,565985B,107007
False,565985B,6721
False,565985B,104927
True,565985B,9422
False,565985B,127029
False,565985B,63632
False,565985B,94217
True,565985B,41977
False,565985B,165505
False,565985B,52690
True,565985B,85014
True,565985B,297706
True,565985B,67615
False,565985B,44741
False,565985B,59961
False,565985B,54269
False,565985B,55089
True,565985B,63202
True,565985B,94419
False,565985B,82878
True,565985B,45695
False,565985B,88929
False,565985B,17811
False,565985B,88213
False,565985B,76328
False,565985B,19310
True,565985B,168545
False,565985B,176016
True,565985B,166712
False,565985B,68227
False,565985B,80993
True,565985B,35906
True,565985B,10667
False,565985B,106310
True,565985B,174322
True,565985B,80080
False,565985B,63985
True,565985B,81031
False,565985B,122024
False,565985B,63657
True,565985B,260212
False,565985B,65981
False,565985B,91660
True,565985B,63488
False,565985B,107558
True,565985B,104236
False,565985B,171095
True,565985B,50662
True,565985B,13397
True,565985B,130039
True,565985B,104406
True,565985B,172589
False,565985B,124122
True,565985B,145235
True,565985B,26610
True,565985B,135304
False,565985B,57578
False,565985B,63666
True,565985B,392349
False,565985B,106824
True,565985B,62182
True,565985B,135662
False,565985B,40401
True,565985B,64341
True,565985B,87851
True,565985B,89531
False,565985B,11522
False,565985B,48268
False,565985B,20268
False,565985B,327509
False,565985B,137899
False,565985B,109328
False,565985B,51329
True,56599C,44833
True,566014E,370028
True,566027A,148556
True,566059C,346378
True,566101E,203927
False,56616C,235312
False,56616C,86343
True,56620E,66575
True,56620E,79176
False,56620E,75324
True,56620E,119540
True,56620E,49510
True,566241B,53909
False,566252C,45939
True,56625E,88931
False,566314A,242364
False,566524B,341584
False,566544B,48241
True,566544B,61070
False,566544B,220
True,566705E,34499
True,566705E,41196
False,566705E,62318
True,566705E,25266
True,566705E,468629
False,566705E,42169
False,566705E,79606
False,566705E,42603
True,566705E,24476
False,566705E,160416
False,566705E,270248
False,566705E,287543
False,566705E,259160
False,566705E,214289
True,566705E,32892
False,566705E,24044
True,566705E,418061
True,566705E,73062
True,56670B,80999
True,566718E,283660
True,56687E,347340
False,567189A,160671
True,567343C,467070
True,567395A,13162
False,567460A,252294
True,567556E,151705
False,567556E,41679
True,567556E,54178
True,567556E,57754
False,567786B,293119
False,567907C,113670
False,567912D,10654
False,568188A,290112
True,5681A,318957
True,56825C,323953
True,56825C,212099
True,568297B,428657
True,5684B,367976
False,56850B,2886
False,568602D,35592
False,56860A,278583
True,568878D,413023
False,568940C,25690
False,56895D,152347
False,56895D,140136
True,569014A,236705
False,569184C,258279
True,569184C,352073
False,569184C,224499
True,569184C,97641
False,56919D,380988
False,56938D,80482
False,569557C,87967
False,569557C,83433
